file;health;split_group
038_149.png;Varroa, Small Hive Beetles;train
046_154.png;healthy;train
008_282.png;healthy;train
005_433.png;healthy;train
015_741.png;healthy;train
032_465.png;healthy;train
010_279.png;healthy;train
030_667.png;ant problems;train
030_648.png;ant problems;train
010_535.png;healthy;train
030_170.png;ant problems;train
040_469.png;Varroa, Small Hive Beetles;train
038_190.png;Varroa, Small Hive Beetles;train
030_846.png;ant problems;train
037_019.png;hive being robbed;train
032_903.png;healthy;train
040_552.png;Varroa, Small Hive Beetles;train
032_588.png;healthy;train
003_281.png;healthy;train
030_669.png;ant problems;train
032_706.png;healthy;train
015_841.png;healthy;train
040_028.png;Varroa, Small Hive Beetles;train
032_716.png;healthy;train
005_414.png;healthy;train
040_333.png;Varroa, Small Hive Beetles;train
019_321.png;healthy;train
005_128.png;healthy;train
019_1171.png;healthy;train
038_070.png;Varroa, Small Hive Beetles;train
009_080.png;healthy;train
004_175.png;healthy;train
025_019.png;healthy;train
030_691.png;ant problems;train
040_375.png;Varroa, Small Hive Beetles;train
038_004.png;Varroa, Small Hive Beetles;train
015_700.png;healthy;train
038_184.png;Varroa, Small Hive Beetles;train
016_164.png;healthy;train
032_837.png;healthy;train
038_329.png;Varroa, Small Hive Beetles;train
008_243.png;healthy;train
033_049.png;healthy;train
015_710.png;healthy;train
010_709.png;healthy;train
015_869.png;healthy;train
032_616.png;healthy;train
016_073.png;healthy;train
003_034.png;healthy;train
041_044.png;hive being robbed;train
040_194.png;Varroa, Small Hive Beetles;train
004_385.png;healthy;train
039_002.png;hive being robbed;train
015_667.png;healthy;train
010_340.png;healthy;train
040_136.png;Varroa, Small Hive Beetles;train
038_419.png;Varroa, Small Hive Beetles;train
046_035.png;healthy;train
005_571.png;healthy;train
010_656.png;healthy;train
029_016.png;healthy;train
010_727.png;healthy;train
038_327.png;Varroa, Small Hive Beetles;train
004_107.png;healthy;train
043_056.png;hive being robbed;train
040_429.png;Varroa, Small Hive Beetles;train
032_289.png;healthy;train
004_139.png;healthy;train
015_1085.png;healthy;train
015_1205.png;healthy;train
003_279.png;healthy;train
035_033.png;Varroa, Small Hive Beetles;train
032_930.png;healthy;train
032_672.png;healthy;train
021_175.png;healthy;train
040_423.png;Varroa, Small Hive Beetles;train
005_535.png;healthy;train
015_574.png;healthy;train
032_938.png;healthy;train
008_052.png;healthy;train
004_411.png;healthy;train
030_165.png;ant problems;train
015_818.png;healthy;train
005_425.png;healthy;train
019_1266.png;healthy;train
008_222.png;healthy;train
005_462.png;healthy;train
019_1118.png;healthy;train
015_1198.png;healthy;train
022_176.png;healthy;train
038_177.png;Varroa, Small Hive Beetles;train
022_383.png;healthy;train
030_166.png;ant problems;train
038_353.png;Varroa, Small Hive Beetles;train
032_547.png;healthy;train
015_962.png;healthy;train
022_104.png;healthy;train
002_054.png;healthy;train
019_606.png;healthy;train
025_017.png;healthy;train
041_072.png;hive being robbed;train
036_069.png;Varroa, Small Hive Beetles;train
040_061.png;Varroa, Small Hive Beetles;train
030_616.png;ant problems;train
038_301.png;Varroa, Small Hive Beetles;train
010_444.png;healthy;train
019_991.png;healthy;train
005_360.png;healthy;train
041_065.png;hive being robbed;train
032_401.png;healthy;train
004_449.png;healthy;train
015_1016.png;healthy;train
032_899.png;healthy;train
043_019.png;hive being robbed;train
038_383.png;Varroa, Small Hive Beetles;train
032_116.png;healthy;train
010_456.png;healthy;train
015_809.png;healthy;train
001_093.png;healthy;train
032_411.png;healthy;train
027_008.png;healthy;train
015_304.png;healthy;train
030_829.png;ant problems;train
040_560.png;Varroa, Small Hive Beetles;train
004_445.png;healthy;train
021_099.png;healthy;train
015_513.png;healthy;train
015_1010.png;healthy;train
030_854.png;ant problems;train
034_024.png;missing queen;train
019_1286.png;healthy;train
043_066.png;hive being robbed;train
015_1109.png;healthy;train
032_784.png;healthy;train
015_825.png;healthy;train
030_768.png;ant problems;train
004_408.png;healthy;train
004_201.png;healthy;train
040_402.png;Varroa, Small Hive Beetles;train
042_004.png;hive being robbed;train
021_016.png;healthy;train
003_274.png;healthy;train
032_934.png;healthy;train
030_566.png;ant problems;train
010_296.png;healthy;train
040_253.png;Varroa, Small Hive Beetles;train
022_413.png;healthy;train
031_127.png;Varroa, Small Hive Beetles;train
030_836.png;ant problems;train
001_054.png;healthy;train
008_121.png;healthy;train
038_273.png;Varroa, Small Hive Beetles;train
041_039.png;hive being robbed;train
030_825.png;ant problems;train
032_448.png;healthy;train
038_381.png;Varroa, Small Hive Beetles;train
040_413.png;Varroa, Small Hive Beetles;train
037_007.png;hive being robbed;train
019_714.png;healthy;train
010_766.png;healthy;train
010_642.png;healthy;train
016_160.png;healthy;train
032_063.png;healthy;train
046_088.png;healthy;train
032_823.png;healthy;train
038_080.png;Varroa, Small Hive Beetles;train
010_497.png;healthy;train
040_484.png;Varroa, Small Hive Beetles;train
032_361.png;healthy;train
013_021.png;ant problems;train
005_595.png;healthy;train
017_000.png;healthy;train
030_739.png;ant problems;train
004_372.png;healthy;train
032_529.png;healthy;train
046_128.png;healthy;train
030_679.png;ant problems;train
030_412.png;ant problems;train
015_760.png;healthy;train
032_802.png;healthy;train
038_141.png;Varroa, Small Hive Beetles;train
021_203.png;healthy;train
040_104.png;Varroa, Small Hive Beetles;train
016_139.png;healthy;train
046_038.png;healthy;train
019_1038.png;healthy;train
043_043.png;hive being robbed;train
040_007.png;Varroa, Small Hive Beetles;train
010_757.png;healthy;train
043_017.png;hive being robbed;train
032_503.png;healthy;train
019_1054.png;healthy;train
019_942.png;healthy;train
046_172.png;healthy;train
030_215.png;ant problems;train
038_064.png;Varroa, Small Hive Beetles;train
005_401.png;healthy;train
041_052.png;hive being robbed;train
005_555.png;healthy;train
040_304.png;Varroa, Small Hive Beetles;train
038_399.png;Varroa, Small Hive Beetles;train
015_459.png;healthy;train
040_345.png;Varroa, Small Hive Beetles;train
038_181.png;Varroa, Small Hive Beetles;train
022_359.png;healthy;train
008_050.png;healthy;train
005_498.png;healthy;train
027_012.png;healthy;train
008_178.png;healthy;train
040_437.png;Varroa, Small Hive Beetles;train
010_627.png;healthy;train
040_329.png;Varroa, Small Hive Beetles;train
019_1307.png;healthy;train
030_362.png;ant problems;train
010_419.png;healthy;train
015_610.png;healthy;train
019_1095.png;healthy;train
040_025.png;Varroa, Small Hive Beetles;train
019_1311.png;healthy;train
038_219.png;Varroa, Small Hive Beetles;train
019_796.png;healthy;train
038_216.png;Varroa, Small Hive Beetles;train
043_064.png;hive being robbed;train
022_387.png;healthy;train
019_767.png;healthy;train
010_443.png;healthy;train
046_190.png;healthy;train
040_123.png;Varroa, Small Hive Beetles;train
036_107.png;Varroa, Small Hive Beetles;train
038_134.png;Varroa, Small Hive Beetles;train
040_338.png;Varroa, Small Hive Beetles;train
022_275.png;healthy;train
015_1057.png;healthy;train
010_740.png;healthy;train
030_641.png;ant problems;train
013_030.png;ant problems;train
005_361.png;healthy;train
030_210.png;ant problems;train
022_062.png;healthy;train
032_631.png;healthy;train
039_024.png;hive being robbed;train
038_246.png;Varroa, Small Hive Beetles;train
010_803.png;healthy;train
031_106.png;Varroa, Small Hive Beetles;train
010_782.png;healthy;train
032_549.png;healthy;train
038_394.png;Varroa, Small Hive Beetles;train
015_473.png;healthy;train
016_162.png;healthy;train
030_805.png;ant problems;train
030_682.png;ant problems;train
008_258.png;healthy;train
038_127.png;Varroa, Small Hive Beetles;train
046_147.png;healthy;train
005_210.png;healthy;train
040_212.png;Varroa, Small Hive Beetles;train
003_208.png;healthy;train
046_025.png;healthy;train
038_450.png;Varroa, Small Hive Beetles;train
010_730.png;healthy;train
038_009.png;Varroa, Small Hive Beetles;train
032_796.png;healthy;train
002_115.png;healthy;train
040_354.png;Varroa, Small Hive Beetles;train
015_937.png;healthy;train
040_456.png;Varroa, Small Hive Beetles;train
032_771.png;healthy;train
010_839.png;healthy;train
010_293.png;healthy;train
005_173.png;healthy;train
040_532.png;Varroa, Small Hive Beetles;train
032_632.png;healthy;train
019_282.png;healthy;train
004_380.png;healthy;train
010_791.png;healthy;train
032_768.png;healthy;train
040_073.png;Varroa, Small Hive Beetles;train
038_367.png;Varroa, Small Hive Beetles;train
013_024.png;ant problems;train
030_762.png;ant problems;train
005_529.png;healthy;train
041_055.png;hive being robbed;train
015_942.png;healthy;train
032_915.png;healthy;train
043_023.png;hive being robbed;train
038_024.png;Varroa, Small Hive Beetles;train
009_082.png;healthy;train
019_976.png;healthy;train
015_1132.png;healthy;train
004_428.png;healthy;train
040_391.png;Varroa, Small Hive Beetles;train
019_657.png;healthy;train
011_028.png;healthy;train
004_328.png;healthy;train
040_254.png;Varroa, Small Hive Beetles;train
008_069.png;healthy;train
010_382.png;healthy;train
040_343.png;Varroa, Small Hive Beetles;train
042_006.png;hive being robbed;train
019_1183.png;healthy;train
015_820.png;healthy;train
017_047.png;healthy;train
015_316.png;healthy;train
038_315.png;Varroa, Small Hive Beetles;train
030_812.png;ant problems;train
038_366.png;Varroa, Small Hive Beetles;train
019_1181.png;healthy;train
010_755.png;healthy;train
008_079.png;healthy;train
017_087.png;healthy;train
008_228.png;healthy;train
032_428.png;healthy;train
004_485.png;healthy;train
019_425.png;healthy;train
042_020.png;hive being robbed;train
003_179.png;healthy;train
010_435.png;healthy;train
022_345.png;healthy;train
030_647.png;ant problems;train
019_702.png;healthy;train
019_518.png;healthy;train
010_811.png;healthy;train
038_412.png;Varroa, Small Hive Beetles;train
019_869.png;healthy;train
040_471.png;Varroa, Small Hive Beetles;train
032_891.png;healthy;train
015_953.png;healthy;train
021_111.png;healthy;train
010_573.png;healthy;train
022_425.png;healthy;train
041_049.png;hive being robbed;train
031_063.png;Varroa, Small Hive Beetles;train
038_236.png;Varroa, Small Hive Beetles;train
017_053.png;healthy;train
015_638.png;healthy;train
038_164.png;Varroa, Small Hive Beetles;train
032_417.png;healthy;train
046_148.png;healthy;train
030_701.png;ant problems;train
032_617.png;healthy;train
038_395.png;Varroa, Small Hive Beetles;train
010_644.png;healthy;train
038_133.png;Varroa, Small Hive Beetles;train
008_295.png;healthy;train
040_401.png;Varroa, Small Hive Beetles;train
019_962.png;healthy;train
032_488.png;healthy;train
022_100.png;healthy;train
019_1314.png;healthy;train
040_288.png;Varroa, Small Hive Beetles;train
040_521.png;Varroa, Small Hive Beetles;train
030_172.png;ant problems;train
022_373.png;healthy;train
003_154.png;healthy;train
032_511.png;healthy;train
036_082.png;Varroa, Small Hive Beetles;train
005_312.png;healthy;train
010_719.png;healthy;train
038_379.png;Varroa, Small Hive Beetles;train
004_465.png;healthy;train
021_233.png;healthy;train
005_306.png;healthy;train
046_102.png;healthy;train
004_427.png;healthy;train
004_312.png;healthy;train
040_356.png;Varroa, Small Hive Beetles;train
019_854.png;healthy;train
038_059.png;Varroa, Small Hive Beetles;train
004_266.png;healthy;train
042_031.png;hive being robbed;train
040_550.png;Varroa, Small Hive Beetles;train
040_107.png;Varroa, Small Hive Beetles;train
038_209.png;Varroa, Small Hive Beetles;train
032_780.png;healthy;train
019_533.png;healthy;train
030_748.png;ant problems;train
015_996.png;healthy;train
016_279.png;healthy;train
004_272.png;healthy;train
032_272.png;healthy;train
032_505.png;healthy;train
005_584.png;healthy;train
010_281.png;healthy;train
030_189.png;ant problems;train
005_602.png;healthy;train
032_812.png;healthy;train
032_517.png;healthy;train
010_745.png;healthy;train
041_074.png;hive being robbed;train
030_449.png;ant problems;train
041_070.png;hive being robbed;train
015_1062.png;healthy;train
003_135.png;healthy;train
021_159.png;healthy;train
015_1257.png;healthy;train
021_213.png;healthy;train
032_774.png;healthy;train
032_883.png;healthy;train
019_441.png;healthy;train
035_045.png;Varroa, Small Hive Beetles;train
046_167.png;healthy;train
038_442.png;Varroa, Small Hive Beetles;train
010_120.png;healthy;train
030_699.png;ant problems;train
015_1094.png;healthy;train
033_060.png;healthy;train
010_396.png;healthy;train
022_237.png;healthy;train
032_634.png;healthy;train
030_855.png;ant problems;train
040_557.png;Varroa, Small Hive Beetles;train
024_020.png;healthy;train
043_060.png;hive being robbed;train
004_457.png;healthy;train
010_285.png;healthy;train
030_800.png;ant problems;train
004_346.png;healthy;train
040_267.png;Varroa, Small Hive Beetles;train
021_158.png;healthy;train
030_312.png;ant problems;train
030_613.png;ant problems;train
018_034.png;healthy;train
013_029.png;ant problems;train
040_562.png;Varroa, Small Hive Beetles;train
013_022.png;ant problems;train
009_044.png;healthy;train
029_004.png;healthy;train
019_589.png;healthy;train
010_708.png;healthy;train
045_017.png;hive being robbed;train
010_485.png;healthy;train
038_039.png;Varroa, Small Hive Beetles;train
021_240.png;healthy;train
040_248.png;Varroa, Small Hive Beetles;train
038_157.png;Varroa, Small Hive Beetles;train
008_206.png;healthy;train
015_1265.png;healthy;train
032_817.png;healthy;train
010_739.png;healthy;train
010_802.png;healthy;train
040_435.png;Varroa, Small Hive Beetles;train
022_239.png;healthy;train
019_664.png;healthy;train
017_109.png;healthy;train
004_216.png;healthy;train
043_069.png;hive being robbed;train
016_210.png;healthy;train
030_367.png;ant problems;train
038_135.png;Varroa, Small Hive Beetles;train
040_051.png;Varroa, Small Hive Beetles;train
009_055.png;healthy;train
038_160.png;Varroa, Small Hive Beetles;train
022_388.png;healthy;train
017_060.png;healthy;train
041_058.png;hive being robbed;train
017_101.png;healthy;train
040_444.png;Varroa, Small Hive Beetles;train
038_350.png;Varroa, Small Hive Beetles;train
032_900.png;healthy;train
040_072.png;Varroa, Small Hive Beetles;train
021_235.png;healthy;train
022_360.png;healthy;train
032_412.png;healthy;train
015_766.png;healthy;train
003_191.png;healthy;train
030_680.png;ant problems;train
032_620.png;healthy;train
022_392.png;healthy;train
003_230.png;healthy;train
030_615.png;ant problems;train
038_351.png;Varroa, Small Hive Beetles;train
032_259.png;healthy;train
035_025.png;Varroa, Small Hive Beetles;train
031_081.png;Varroa, Small Hive Beetles;train
008_225.png;healthy;train
009_089.png;healthy;train
038_452.png;Varroa, Small Hive Beetles;train
010_844.png;healthy;train
019_1197.png;healthy;train
017_028.png;healthy;train
040_143.png;Varroa, Small Hive Beetles;train
015_941.png;healthy;train
038_014.png;Varroa, Small Hive Beetles;train
015_461.png;healthy;train
015_512.png;healthy;train
038_120.png;Varroa, Small Hive Beetles;train
030_012.png;ant problems;train
040_217.png;Varroa, Small Hive Beetles;train
010_286.png;healthy;train
030_438.png;ant problems;train
001_095.png;healthy;train
015_662.png;healthy;train
008_247.png;healthy;train
040_153.png;Varroa, Small Hive Beetles;train
033_072.png;healthy;train
017_054.png;healthy;train
040_062.png;Varroa, Small Hive Beetles;train
040_140.png;Varroa, Small Hive Beetles;train
046_108.png;healthy;train
019_481.png;healthy;train
019_1031.png;healthy;train
040_303.png;Varroa, Small Hive Beetles;train
038_295.png;Varroa, Small Hive Beetles;train
004_344.png;healthy;train
008_146.png;healthy;train
040_463.png;Varroa, Small Hive Beetles;train
032_572.png;healthy;train
022_167.png;healthy;train
021_222.png;healthy;train
015_943.png;healthy;train
018_040.png;healthy;train
030_719.png;ant problems;train
038_121.png;Varroa, Small Hive Beetles;train
038_279.png;Varroa, Small Hive Beetles;train
038_326.png;Varroa, Small Hive Beetles;train
040_141.png;Varroa, Small Hive Beetles;train
038_387.png;Varroa, Small Hive Beetles;train
005_299.png;healthy;train
046_184.png;healthy;train
003_251.png;healthy;train
040_308.png;Varroa, Small Hive Beetles;train
032_576.png;healthy;train
016_251.png;healthy;train
004_397.png;healthy;train
019_1378.png;healthy;train
008_236.png;healthy;train
040_363.png;Varroa, Small Hive Beetles;train
019_1277.png;healthy;train
016_299.png;healthy;train
032_798.png;healthy;train
022_370.png;healthy;train
010_308.png;healthy;train
040_161.png;Varroa, Small Hive Beetles;train
002_053.png;healthy;train
005_089.png;healthy;train
004_303.png;healthy;train
008_097.png;healthy;train
040_010.png;Varroa, Small Hive Beetles;train
032_783.png;healthy;train
004_460.png;healthy;train
024_023.png;healthy;train
032_842.png;healthy;train
015_765.png;healthy;train
010_602.png;healthy;train
018_045.png;healthy;train
035_024.png;Varroa, Small Hive Beetles;train
010_294.png;healthy;train
010_565.png;healthy;train
032_338.png;healthy;train
038_170.png;Varroa, Small Hive Beetles;train
004_301.png;healthy;train
030_678.png;ant problems;train
046_043.png;healthy;train
008_269.png;healthy;train
004_382.png;healthy;train
040_108.png;Varroa, Small Hive Beetles;train
038_202.png;Varroa, Small Hive Beetles;train
046_086.png;healthy;train
017_106.png;healthy;train
046_029.png;healthy;train
007_163.png;healthy;train
016_111.png;healthy;train
021_209.png;healthy;train
015_711.png;healthy;train
004_407.png;healthy;train
003_009.png;healthy;train
032_077.png;healthy;train
004_466.png;healthy;train
032_498.png;healthy;train
038_045.png;Varroa, Small Hive Beetles;train
046_071.png;healthy;train
005_547.png;healthy;train
041_036.png;hive being robbed;train
015_1260.png;healthy;train
023_010.png;healthy;train
030_799.png;ant problems;train
046_022.png;healthy;train
030_217.png;ant problems;train
043_036.png;hive being robbed;train
005_470.png;healthy;train
030_741.png;ant problems;train
005_625.png;healthy;train
037_008.png;hive being robbed;train
032_854.png;healthy;train
008_191.png;healthy;train
030_714.png;ant problems;train
022_266.png;healthy;train
015_400.png;healthy;train
003_151.png;healthy;train
030_698.png;ant problems;train
007_174.png;healthy;train
038_200.png;Varroa, Small Hive Beetles;train
019_839.png;healthy;train
015_1268.png;healthy;train
030_149.png;ant problems;train
015_1209.png;healthy;train
016_297.png;healthy;train
041_022.png;hive being robbed;train
029_006.png;healthy;train
019_1315.png;healthy;train
017_119.png;healthy;train
017_027.png;healthy;train
030_410.png;ant problems;train
032_757.png;healthy;train
030_661.png;ant problems;train
022_171.png;healthy;train
015_974.png;healthy;train
022_316.png;healthy;train
038_221.png;Varroa, Small Hive Beetles;train
010_575.png;healthy;train
015_1186.png;healthy;train
019_1195.png;healthy;train
015_1039.png;healthy;train
033_090.png;healthy;train
024_008.png;healthy;train
019_1088.png;healthy;train
010_343.png;healthy;train
041_032.png;hive being robbed;train
015_1249.png;healthy;train
015_300.png;healthy;train
019_494.png;healthy;train
019_690.png;healthy;train
031_119.png;Varroa, Small Hive Beetles;train
030_228.png;ant problems;train
032_271.png;healthy;train
041_060.png;hive being robbed;train
022_303.png;healthy;train
030_843.png;ant problems;train
021_188.png;healthy;train
021_194.png;healthy;train
032_937.png;healthy;train
007_116.png;healthy;train
002_100.png;healthy;train
030_371.png;ant problems;train
032_851.png;healthy;train
038_362.png;Varroa, Small Hive Beetles;train
046_121.png;healthy;train
019_1192.png;healthy;train
010_748.png;healthy;train
004_459.png;healthy;train
040_182.png;Varroa, Small Hive Beetles;train
005_339.png;healthy;train
016_212.png;healthy;train
004_367.png;healthy;train
010_590.png;healthy;train
038_008.png;Varroa, Small Hive Beetles;train
038_093.png;Varroa, Small Hive Beetles;train
019_1367.png;healthy;train
030_721.png;ant problems;train
022_223.png;healthy;train
030_640.png;ant problems;train
040_396.png;Varroa, Small Hive Beetles;train
030_401.png;ant problems;train
005_546.png;healthy;train
019_1208.png;healthy;train
005_273.png;healthy;train
004_376.png;healthy;train
008_296.png;healthy;train
009_088.png;healthy;train
009_095.png;healthy;train
015_1250.png;healthy;train
005_328.png;healthy;train
019_1160.png;healthy;train
010_525.png;healthy;train
032_929.png;healthy;train
018_035.png;healthy;train
032_474.png;healthy;train
005_520.png;healthy;train
032_102.png;healthy;train
008_292.png;healthy;train
040_475.png;Varroa, Small Hive Beetles;train
005_540.png;healthy;train
033_059.png;healthy;train
039_011.png;hive being robbed;train
004_423.png;healthy;train
038_193.png;Varroa, Small Hive Beetles;train
005_534.png;healthy;train
032_117.png;healthy;train
015_1116.png;healthy;train
019_820.png;healthy;train
030_497.png;ant problems;train
015_666.png;healthy;train
030_844.png;ant problems;train
019_849.png;healthy;train
022_328.png;healthy;train
019_1124.png;healthy;train
030_797.png;ant problems;train
032_339.png;healthy;train
030_214.png;ant problems;train
009_093.png;healthy;train
005_619.png;healthy;train
005_439.png;healthy;train
020_005.png;healthy;train
003_193.png;healthy;train
032_932.png;healthy;train
040_082.png;Varroa, Small Hive Beetles;train
030_464.png;ant problems;train
019_1168.png;healthy;train
032_565.png;healthy;train
032_460.png;healthy;train
010_287.png;healthy;train
004_198.png;healthy;train
018_027.png;healthy;train
040_204.png;Varroa, Small Hive Beetles;train
010_508.png;healthy;train
038_105.png;Varroa, Small Hive Beetles;train
032_834.png;healthy;train
040_235.png;Varroa, Small Hive Beetles;train
030_161.png;ant problems;train
019_1252.png;healthy;train
032_766.png;healthy;train
010_725.png;healthy;train
040_358.png;Varroa, Small Hive Beetles;train
005_472.png;healthy;train
040_499.png;Varroa, Small Hive Beetles;train
041_000.png;hive being robbed;train
010_533.png;healthy;train
036_080.png;Varroa, Small Hive Beetles;train
023_007.png;healthy;train
032_919.png;healthy;train
015_1194.png;healthy;train
015_1216.png;healthy;train
021_216.png;healthy;train
019_908.png;healthy;train
016_198.png;healthy;train
004_412.png;healthy;train
032_562.png;healthy;train
040_228.png;Varroa, Small Hive Beetles;train
003_197.png;healthy;train
010_441.png;healthy;train
031_126.png;Varroa, Small Hive Beetles;train
005_304.png;healthy;train
038_281.png;Varroa, Small Hive Beetles;train
015_931.png;healthy;train
002_082.png;healthy;train
002_087.png;healthy;train
040_501.png;Varroa, Small Hive Beetles;train
038_258.png;Varroa, Small Hive Beetles;train
032_263.png;healthy;train
030_299.png;ant problems;train
022_229.png;healthy;train
030_881.png;ant problems;train
010_319.png;healthy;train
031_072.png;Varroa, Small Hive Beetles;train
017_021.png;healthy;train
010_749.png;healthy;train
003_194.png;healthy;train
004_341.png;healthy;train
034_049.png;missing queen;train
046_135.png;healthy;train
019_1205.png;healthy;train
005_583.png;healthy;train
008_093.png;healthy;train
015_830.png;healthy;train
019_253.png;healthy;train
005_562.png;healthy;train
006_006.png;healthy;train
045_016.png;hive being robbed;train
032_743.png;healthy;train
043_077.png;hive being robbed;train
040_509.png;Varroa, Small Hive Beetles;train
032_731.png;healthy;train
001_085.png;healthy;train
016_110.png;healthy;train
032_249.png;healthy;train
015_1164.png;healthy;train
015_856.png;healthy;train
039_005.png;hive being robbed;train
003_153.png;healthy;train
032_609.png;healthy;train
001_164.png;healthy;train
019_899.png;healthy;train
040_403.png;Varroa, Small Hive Beetles;train
030_572.png;ant problems;train
030_399.png;ant problems;train
038_096.png;Varroa, Small Hive Beetles;train
038_101.png;Varroa, Small Hive Beetles;train
030_809.png;ant problems;train
017_059.png;healthy;train
019_639.png;healthy;train
015_844.png;healthy;train
005_611.png;healthy;train
016_200.png;healthy;train
040_200.png;Varroa, Small Hive Beetles;train
030_880.png;ant problems;train
015_992.png;healthy;train
010_325.png;healthy;train
032_371.png;healthy;train
003_157.png;healthy;train
040_271.png;Varroa, Small Hive Beetles;train
019_1002.png;healthy;train
040_287.png;Varroa, Small Hive Beetles;train
038_136.png;Varroa, Small Hive Beetles;train
015_847.png;healthy;train
019_1172.png;healthy;train
039_010.png;hive being robbed;train
016_300.png;healthy;train
015_104.png;healthy;train
005_347.png;healthy;train
032_362.png;healthy;train
003_250.png;healthy;train
040_174.png;Varroa, Small Hive Beetles;train
006_004.png;healthy;train
030_654.png;ant problems;train
004_433.png;healthy;train
038_356.png;Varroa, Small Hive Beetles;train
019_961.png;healthy;train
032_100.png;healthy;train
015_761.png;healthy;train
022_259.png;healthy;train
019_953.png;healthy;train
032_388.png;healthy;train
035_054.png;Varroa, Small Hive Beetles;train
046_175.png;healthy;train
038_378.png;Varroa, Small Hive Beetles;train
021_231.png;healthy;train
038_313.png;Varroa, Small Hive Beetles;train
015_105.png;healthy;train
032_471.png;healthy;train
038_444.png;Varroa, Small Hive Beetles;train
008_205.png;healthy;train
009_102.png;healthy;train
019_1304.png;healthy;train
003_232.png;healthy;train
005_542.png;healthy;train
046_129.png;healthy;train
021_205.png;healthy;train
015_794.png;healthy;train
005_419.png;healthy;train
019_1176.png;healthy;train
015_780.png;healthy;train
015_1225.png;healthy;train
016_242.png;healthy;train
019_722.png;healthy;train
005_395.png;healthy;train
005_427.png;healthy;train
008_259.png;healthy;train
040_071.png;Varroa, Small Hive Beetles;train
005_099.png;healthy;train
034_021.png;missing queen;train
002_026.png;healthy;train
030_499.png;ant problems;train
030_507.png;ant problems;train
041_068.png;hive being robbed;train
010_324.png;healthy;train
015_303.png;healthy;train
030_695.png;ant problems;train
015_713.png;healthy;train
022_343.png;healthy;train
030_361.png;ant problems;train
015_1178.png;healthy;train
040_225.png;Varroa, Small Hive Beetles;train
030_789.png;ant problems;train
022_175.png;healthy;train
035_057.png;Varroa, Small Hive Beetles;train
010_768.png;healthy;train
019_483.png;healthy;train
021_098.png;healthy;train
040_086.png;Varroa, Small Hive Beetles;train
024_018.png;healthy;train
040_023.png;Varroa, Small Hive Beetles;train
033_064.png;healthy;train
038_089.png;Varroa, Small Hive Beetles;train
032_579.png;healthy;train
030_675.png;ant problems;train
008_168.png;healthy;train
008_244.png;healthy;train
010_586.png;healthy;train
019_910.png;healthy;train
015_714.png;healthy;train
008_180.png;healthy;train
032_472.png;healthy;train
045_002.png;hive being robbed;train
015_1029.png;healthy;train
010_835.png;healthy;train
040_563.png;Varroa, Small Hive Beetles;train
030_681.png;ant problems;train
015_926.png;healthy;train
022_304.png;healthy;train
030_659.png;ant problems;train
040_347.png;Varroa, Small Hive Beetles;train
028_014.png;healthy;train
032_769.png;healthy;train
004_444.png;healthy;train
010_784.png;healthy;train
032_374.png;healthy;train
015_998.png;healthy;train
010_494.png;healthy;train
011_027.png;healthy;train
046_177.png;healthy;train
043_033.png;hive being robbed;train
040_307.png;Varroa, Small Hive Beetles;train
021_162.png;healthy;train
034_044.png;missing queen;train
010_851.png;healthy;train
030_865.png;ant problems;train
009_051.png;healthy;train
038_036.png;Varroa, Small Hive Beetles;train
040_060.png;Varroa, Small Hive Beetles;train
040_177.png;Varroa, Small Hive Beetles;train
046_023.png;healthy;train
031_017.png;Varroa, Small Hive Beetles;train
038_155.png;Varroa, Small Hive Beetles;train
043_012.png;hive being robbed;train
032_793.png;healthy;train
015_1191.png;healthy;train
015_548.png;healthy;train
022_274.png;healthy;train
031_108.png;Varroa, Small Hive Beetles;train
019_1120.png;healthy;train
010_808.png;healthy;train
005_307.png;healthy;train
040_056.png;Varroa, Small Hive Beetles;train
005_506.png;healthy;train
019_1178.png;healthy;train
032_248.png;healthy;train
019_1361.png;healthy;train
017_069.png;healthy;train
031_062.png;Varroa, Small Hive Beetles;train
038_052.png;Varroa, Small Hive Beetles;train
015_829.png;healthy;train
005_516.png;healthy;train
005_111.png;healthy;train
038_455.png;Varroa, Small Hive Beetles;train
040_241.png;Varroa, Small Hive Beetles;train
040_321.png;Varroa, Small Hive Beetles;train
019_1349.png;healthy;train
005_258.png;healthy;train
019_1186.png;healthy;train
038_218.png;Varroa, Small Hive Beetles;train
004_400.png;healthy;train
015_098.png;healthy;train
005_574.png;healthy;train
002_124.png;healthy;train
010_451.png;healthy;train
010_385.png;healthy;train
015_868.png;healthy;train
030_372.png;ant problems;train
004_393.png;healthy;train
045_011.png;hive being robbed;train
004_469.png;healthy;train
009_091.png;healthy;train
010_742.png;healthy;train
017_022.png;healthy;train
046_074.png;healthy;train
030_471.png;ant problems;train
043_034.png;hive being robbed;train
013_026.png;ant problems;train
015_894.png;healthy;train
021_148.png;healthy;train
010_055.png;healthy;train
040_331.png;Varroa, Small Hive Beetles;train
040_309.png;Varroa, Small Hive Beetles;train
004_456.png;healthy;train
005_421.png;healthy;train
032_615.png;healthy;train
040_249.png;Varroa, Small Hive Beetles;train
008_155.png;healthy;train
038_397.png;Varroa, Small Hive Beetles;train
025_020.png;healthy;train
010_493.png;healthy;train
035_041.png;Varroa, Small Hive Beetles;train
038_062.png;Varroa, Small Hive Beetles;train
004_202.png;healthy;train
